duanmian
279 (2012nian xunqian)
1	51	白鹤镇	123	123
19	318.29 	103.80 	1
20	344.25 	104.00 	1
21	365.81 	104.20 	1
22	399.91 	104.40 	1
23	471.65 	104.60 	1
24	580.35 	104.80 	1
25	623.01 	105.00 	1
26	719.24 	105.20 	1
27	765.56 	105.40 	1
28	825.86 	105.60 	1
29	897.50 	105.80 	1
30	959.48 	106.00 	1
31	1016.02 	106.20 	1
32	1067.01 	106.40 	1
33	1074.94 	106.60 	1
34	1077.54 	106.80 	1
35	1105.16 	107.00 	1
36	1212.58 	107.20 	1
37	1365.72 	107.40 	1
38	1366.47 	107.60 	1
39	1367.22 	107.80 	1
40	1367.98 	108.00 	1
41	1368.73 	108.20 	1
42	1370.27 	108.40 	1
43	1371.81 	108.60 	1
44	1372.29 	108.80 	1
45	1372.78 	109.00 	1
46	1373.27 	109.20 	1
47	1373.76 	109.40 	1
48	1374.25 	109.60 	1
49	1374.74 	109.80 	1
50	1375.22 	110.00 	1
51	1375.71 	110.20 	1
52	1376.20 	110.40 	1
53	1382.05 	110.60 	1
